emp_id,first_name,last_name,date_of_birth,age,age_group,start_date,exit_date,title,supervisor,email,business_unit,employee_status,employee_type,payzone,employee_classification_type,termination_type,department_type,division,state,job_description,gender,race_description,marital_status,performance_score,current_employee_rating
3526,Darius,Krause,1948-05-30,77,Above 70,2022-09-15,,Area Sales Manager,Paige Flores MD,darius.krause@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Unknown,Sales,General - Con,TX,Foreman,Male,White,Widowed,Fully Meets,4
3527,Ahmed,Hawkins,1974-10-15,50,Ages 36-55,2020-05-01,2021-02-25,Area Sales Manager,Hannah Snyder,ahmed.hawkins@bilearner.com,PL,Active,Full-Time,Zone B,Temporary,Retirement,Sales,Aerial,CO,Lineman,Male,Black,Married,Fully Meets,1
3528,Kymani,Benjamin,1991-12-13,33,Ages 20-35,2022-10-13,,Area Sales Manager,William Ayala,kymani.benjamin@bilearner.com,PYZ,Active,Full-Time,Zone C,Part-Time,Unknown,Sales,Finance & Accounting,CO,Accounting,Male,Hispanic,Widowed,Fully Meets,2
3529,Callum,Mcdaniel,1994-06-18,30,Ages 20-35,2020-01-03,2020-08-24,Area Sales Manager,Samuel Moore,callum.mcdaniel@bilearner.com,SVG,Active,Part-Time,Zone C,Full-Time,Voluntary,Sales,Field Operations,IN,Top Hand,Male,Hispanic,Single,Fully Meets,2
3530,Zariah,Black,1993-06-16,31,Ages 20-35,2019-11-13,,Area Sales Manager,Jenna Weaver,zariah.black@bilearner.com,TNS,Active,Full-Time,Zone B,Part-Time,Unknown,Sales,Field Operations,CA,Tower Hand,Female,Black,Widowed,Fully Meets,2
3531,Ronnie,Mayer,1943-05-18,82,Above 70,2023-06-17,,Area Sales Manager,Dylan Blake,ronnie.mayer@bilearner.com,WBL,Active,Full-Time,Zone C,Full-Time,Unknown,Sales,Project Management - Con,CA,Project Manager,Male,Black,Divorced,Fully Meets,1
3532,Marlon,Ford,1966-11-27,58,Ages 56-70,2021-10-14,,Area Sales Manager,Monique Anderson,marlon.ford@bilearner.com,EW,Active,Part-Time,Zone B,Full-Time,Unknown,IT/IS,Wireless,OR,Technician,Female,Black,Widowed,Fully Meets,1
3533,Slade,Griffith,1966-11-12,58,Ages 56-70,2021-06-01,2023-07-16,Area Sales Manager,Kelsey Gibson,slade.griffith@bilearner.com,MSC,Active,Contract,Zone B,Full-Time,Voluntary,Sales,General - Sga,ND,Administrator,Male,White,Married,Fully Meets,2
3534,Lee,Frye,1959-08-16,65,Ages 56-70,2018-09-14,,Area Sales Manager,Sonia Diaz,lee.frye@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Unknown,Sales,Engineers,KY,Engineer,Female,Asian,Single,Fully Meets,4
3535,Veronica,Rowe,1994-02-02,31,Ages 20-35,2018-12-11,2022-06-02,Area Sales Manager,Brian Morton,veronica.rowe@bilearner.com,PYZ,Active,Full-Time,Zone A,Temporary,Retirement,Sales,Fielders,KY,Engineer,Female,Black,Single,Fully Meets,4
3536,Aylin,Berg,1989-01-02,36,Ages 36-55,2022-08-06,,Area Sales Manager,Thomas Holmes,aylin.berg@bilearner.com,WBL,Active,Contract,Zone C,Temporary,Unknown,Sales,General - Sga,GA,Administrative,Female,Black,Single,Fully Meets,2
3537,Neveah,Rowe,1954-07-11,70,Ages 56-70,2022-05-28,2023-02-24,Area Sales Manager,Dawn Perez,neveah.rowe@bilearner.com,NEL,Future Start,Contract,Zone C,Part-Time,Retirement,Sales,Field Operations,TX,Foreman,Male,Hispanic,Married,Fully Meets,2
3538,Keith,Baxter,1959-08-29,65,Ages 56-70,2019-06-16,2022-03-05,Area Sales Manager,Diane Parker,keith.baxter@bilearner.com,PL,Future Start,Part-Time,Zone C,Part-Time,Resignation,Sales,Fielders,TX,Engineer,Male,Asian,Widowed,Fully Meets,2
3539,Chaz,Bruce,1983-11-27,41,Ages 36-55,2019-12-08,,Area Sales Manager,John Johnson,chaz.bruce@bilearner.com,BPC,Active,Full-Time,Zone C,Temporary,Unknown,Sales,General - Con,CO,Foreman,Male,Hispanic,Single,Fully Meets,5
3540,Maya,Mccann,1983-06-09,42,Ages 36-55,2020-03-12,2022-10-09,Area Sales Manager,Dakota Robinson,maya.mccann@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Retirement,Sales,Splicing,CO,Supervisor,Male,White,Widowed,Exceeds,4
3541,Aaron,Weber,1991-10-27,33,Ages 20-35,2020-04-06,2023-07-24,Area Sales Manager,Melanie Garcia,aaron.weber@bilearner.com,SVG,Active,Full-Time,Zone B,Full-Time,Involuntary,Sales,Field Operations,IN,Technician,Male,Black,Married,Exceeds,2
3542,Ellie,Gill,1948-03-01,77,Above 70,2023-04-15,,Area Sales Manager,Amanda Knight,ellie.gill@bilearner.com,EW,Active,Contract,Zone A,Temporary,Unknown,Sales,Field Operations,IN,Manager,Male,White,Married,Needs Improvement,1
3543,Rayne,Kerr,1981-02-18,44,Ages 36-55,2020-11-10,,Area Sales Manager,Kimberly Cardenas,rayne.kerr@bilearner.com,MSC,Active,Part-Time,Zone A,Temporary,Unknown,Sales,General - Con,CA,Laborer,Female,Black,Single,Fully Meets,2
3544,Samara,Mcbride,2000-09-16,24,Ages 20-35,2023-06-29,2023-07-09,Area Sales Manager,Laura Salinas,samara.mcbride@bilearner.com,TNS,Active,Contract,Zone A,Temporary,Retirement,Sales,Aerial,CA,Foreman,Male,Asian,Single,Fully Meets,2
3545,Ryann,Rubio,1943-01-28,82,Above 70,2022-03-07,,Area Sales Manager,Andres Jones,ryann.rubio@bilearner.com,EW,Active,Full-Time,Zone C,Temporary,Unknown,IT/IS,Field Operations,OR,Locator,Female,Black,Widowed,Fully Meets,1
3546,Paris,Carr,1980-07-14,44,Ages 36-55,2021-07-31,2023-01-27,Area Sales Manager,Jeffrey Huffman,paris.carr@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Voluntary,Sales,General - Con,ND,Foreman,Male,Hispanic,Widowed,Exceeds,1
3547,Adriel,Wiggins,1947-03-25,78,Above 70,2022-01-20,,Area Sales Manager,Sara Edwards,adriel.wiggins@bilearner.com,BPC,Active,Contract,Zone B,Full-Time,Unknown,Sales,Project Management - Eng,KY,Supervisor,Female,Other,Married,Needs Improvement,2
3548,Sanaa,Glass,1964-01-25,61,Ages 56-70,2021-07-11,2022-10-10,Area Sales Manager,Stephen Garcia,sanaa.glass@bilearner.com,WBL,Active,Part-Time,Zone A,Full-Time,Resignation,Sales,General - Con,KY,Technician,Female,White,Single,Fully Meets,1
3549,Ryan,Lynch,1955-03-17,70,Ages 56-70,2018-10-15,2020-10-18,Area Sales Manager,Tracy Castro MD,ryan.lynch@bilearner.com,TNS,Active,Full-Time,Zone C,Full-Time,Retirement,Sales,Field Operations,GA,Technician,Female,Black,Divorced,Fully Meets,2
3550,Charlie,Atkinson,1988-03-26,37,Ages 36-55,2021-11-26,2022-10-14,Area Sales Manager,Jennifer Hicks,charlie.atkinson@bilearner.com,SVG,Future Start,Part-Time,Zone C,Temporary,Resignation,Sales,Wireline Construction,TX,Billing,Male,White,Divorced,Fully Meets,1
3551,Emery,Roach,1954-07-04,70,Ages 56-70,2018-08-11,,Area Sales Manager,Victoria Bailey,emery.roach@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,Unknown,Sales,Engineers,TX,Engineer,Male,Black,Married,Needs Improvement,4
3552,Harper,Ramos,1942-08-11,82,Above 70,2020-02-16,2020-06-03,Area Sales Manager,Maria Chan,harper.ramos@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Retirement,Sales,Field Operations,CO,Foreman,Male,White,Single,Needs Improvement,1
3553,Khalil,Mendez,1949-05-07,76,Above 70,2020-01-20,,Area Sales Manager,Regina Martinez,khalil.mendez@bilearner.com,NEL,Active,Contract,Zone C,Temporary,Unknown,Sales,Field Operations,CO,Foreman,Male,Black,Divorced,Fully Meets,4
3554,Lizeth,Holland,1958-10-14,66,Ages 56-70,2019-03-31,,Area Sales Manager,Tonya Martin,lizeth.holland@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Unknown,Sales,People Services,IN,Cpo,Male,Asian,Widowed,Fully Meets,1
3555,Matilda,Randall,1988-01-11,37,Ages 36-55,2023-01-06,2023-05-07,Area Sales Manager,Daniel Wolf,matilda.randall@bilearner.com,EW,Active,Full-Time,Zone C,Temporary,Resignation,Sales,General - Eng,IN,Drafter,Female,Hispanic,Widowed,Fully Meets,4
3556,Damien,Howe,1961-06-16,63,Ages 56-70,2019-07-18,2020-01-15,Area Sales Manager,Sarah Petersen,damien.howe@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Retirement,Sales,Wireline Construction,CA,Vp,Male,White,Single,Exceeds,2
3557,Nicholas,Obrien,1960-06-06,65,Ages 56-70,2019-02-13,,Area Sales Manager,Victoria Christian DDS,nicholas.obrien@bilearner.com,BPC,Active,Part-Time,Zone C,Temporary,Unknown,Sales,Field Operations,MA,Operator,Male,Other,Single,Fully Meets,2
3558,Mildred,Gentry,1959-06-04,66,Ages 56-70,2018-12-30,,Production Technician I,Erin Moore,mildred.gentry@bilearner.com,MSC,Active,Part-Time,Zone A,Part-Time,Unknown,Production       ,Yard (Material Handling),MA,Manager,Female,Black,Single,Fully Meets,1
3559,Wilson K,Adinolfi,1991-11-18,33,Ages 20-35,2019-11-06,2020-09-06,Production Technician I,Andrea Gutierrez,wilson k.adinolfi@bilearner.com,NEL,Active,Part-Time,Zone C,Full-Time,Retirement,Production       ,Field Operations,MA,Assistant,Male,White,Single,Fully Meets,2
3560,Joanne,Handschiegl,1954-02-18,71,Above 70,2022-06-01,,Production Technician I,Wanda Ross DDS,joanne.handschiegl@bilearner.com,MSC,Active,Contract,Zone C,Full-Time,Unknown,Production       ,Field Operations,MA,Technician,Female,Asian,Divorced,Exceeds,4
3561,Dianna,Blount,1959-01-31,66,Ages 56-70,2023-03-28,,Production Technician II,Steven King,dianna.blount@bilearner.com,BPC,Active,Part-Time,Zone C,Temporary,Unknown,Production       ,General - Con,MA,Technician,Female,White,Married,Fully Meets,5
3562,Jean,Crimmings,1954-04-09,71,Above 70,2019-05-21,2023-01-05,Production Technician I,Stephen Rodriguez,jean.crimmings@bilearner.com,CCDR,Future Start,Contract,Zone B,Full-Time,Retirement,Production       ,Shop (Fleet),MA,Manager,Female,Other,Single,Exceeds,2
3563,Nore,Sadki,1946-10-15,78,Above 70,2019-01-01,,Production Technician I,Patricia Carter,nore.sadki@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,Unknown,Production       ,Field Operations,MA,Driver,Male,Black,Widowed,PIP,4
3564,Susan,Lundy,1994-11-07,30,Ages 20-35,2019-01-26,2020-12-02,Production Technician II,Diana Johnson,susan.lundy@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,Production       ,Aerial,MA,Lineman,Female,White,Divorced,Fully Meets,1
3565,Kramer,Keatts,1968-05-10,57,Ages 56-70,2021-09-11,,Production Technician I,Diana Good,kramer.keatts@bilearner.com,WBL,Active,Part-Time,Zone B,Full-Time,Unknown,Production       ,General - Con,MA,Lineman,Male,Other,Divorced,Fully Meets,4
3566,Maliki,Moumanil,1963-10-05,61,Ages 56-70,2021-09-26,,Production Technician II,Desiree Stephens,maliki.moumanil@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,Unknown,Production       ,Aerial,MA,Lineman,Male,Black,Single,Fully Meets,2
3567,Nader,Barton,1966-09-02,58,Ages 56-70,2023-03-04,,Production Technician I,Debra Garcia,nader.barton@bilearner.com,EW,Active,Full-Time,Zone C,Full-Time,Unknown,Production       ,General - Sga,MA,Technician,Male,Asian,Widowed,Fully Meets,4
3568,Quinn,Rarrick,1974-12-08,50,Ages 36-55,2023-07-11,2023-07-29,Production Technician I,Susan Brown,quinn.rarrick@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Involuntary,Production       ,Field Operations,MA,Foreman,Male,Asian,Divorced,Fully Meets,2
3569,Beatrice,Chace,1995-07-19,29,Ages 20-35,2019-02-09,2020-08-28,Production Technician I,Margaret Hampton,beatrice.chace@bilearner.com,MSC,Active,Part-Time,Zone B,Temporary,Involuntary,Production       ,Catv,MA,Supervisor,Female,Hispanic,Divorced,Fully Meets,2
3570,Adrienne J,Homberger,1974-11-23,50,Ages 36-55,2019-04-19,2021-10-26,Production Technician II,Brandon Miller,adrienne j.homberger@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,Production       ,Fielders,MA,Engineer,Female,Asian,Married,Fully Meets,1
3571,Marilyn,Linares,1947-08-29,77,Above 70,2022-07-07,2023-07-17,Production Technician I,Dr. Matthew Schmitt,marilyn.linares@bilearner.com,NEL,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Resignation,Production       ,Field Operations,MA,Engineer,Female,White,Widowed,Fully Meets,4
3572,Timothy,Sullivan,1994-06-07,31,Ages 20-35,2019-03-12,2020-05-19,Production Technician I,Shawn Berry,timothy.sullivan@bilearner.com,WBL,Active,Contract,Zone A,Part-Time,Retirement,Production       ,Fielders,MA,Engineer,Male,White,Single,Fully Meets,5
3573,Jennifer,Medeiros,1983-10-26,41,Ages 36-55,2020-03-09,2021-10-17,Production Technician I,Brittany Martin,jennifer.medeiros@bilearner.com,NEL,Active,Contract,Zone B,Full-Time,Involuntary,Production       ,Field Operations,MA,Driller,Female,Asian,Divorced,Exceeds,4
3574,Anna,Von Massenbach,1951-05-06,74,Above 70,2021-05-18,2022-01-04,Production Technician I,Timothy Weaver,anna.von massenbach@bilearner.com,WBL,Future Start,Contract,Zone B,Full-Time,Involuntary,Production       ,Underground,MA,Laborer,Female,Hispanic,Widowed,Fully Meets,1
3575,George,Johnson,1987-03-05,38,Ages 36-55,2021-04-28,2022-01-18,Production Technician I,Amanda Smith,george.johnson@bilearner.com,MSC,Voluntarily Terminated,Part-Time,Zone A,Temporary,Resignation,Production       ,Field Operations,MA,Groundman,Male,Hispanic,Single,Exceeds,5
3576,Angela,Erilus,1992-04-26,33,Ages 20-35,2021-07-21,2023-04-26,Production Technician II,Marc Cummings,angela.erilus@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Voluntary,Production       ,Engineers,MA,Project Manager,Female,Asian,Single,Exceeds,4
3577,Miguel,Estremera,1957-05-30,68,Ages 56-70,2019-09-15,,Production Technician I,James Rodriguez,miguel.estremera@bilearner.com,BPC,Active,Part-Time,Zone C,Temporary,Unknown,Production       ,Field Operations,MA,Tower Hand,Male,White,Widowed,Fully Meets,4
3578,Clinton,Owad,1957-05-30,68,Ages 56-70,2019-05-04,,Production Technician I,Elizabeth Sullivan MD,clinton.owad@bilearner.com,WBL,Active,Full-Time,Zone A,Temporary,Unknown,Production       ,Field Operations,MA,Technician,Male,Hispanic,Married,Exceeds,2
3579,Constance,Sloan,1946-11-15,78,Above 70,2021-05-20,,Production Technician II,Sean Marsh,constance.sloan@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,Unknown,Production       ,Field Operations,MA,Laborer,Female,Asian,Widowed,Needs Improvement,4
3580,Davion,Sanchez,1942-04-21,83,Above 70,2019-12-16,,Production Technician I,Kathryn Wilkinson,davion.sanchez@bilearner.com,PYZ,Active,Full-Time,Zone C,Full-Time,Unknown,Production       ,Field Operations,MA,Foreman,Male,Other,Married,Fully Meets,4
3581,Ross,Strickland,1943-03-08,82,Above 70,2020-11-20,2023-05-01,Production Technician I,Paul Walker,ross.strickland@bilearner.com,SVG,Active,Full-Time,Zone A,Part-Time,Voluntary,Production       ,Wireline Construction,MA,Foreman,Male,Other,Divorced,Fully Meets,2
3582,Augustus,Drake,1968-08-09,56,Ages 56-70,2020-08-19,2022-05-04,Production Technician I,Elizabeth Robertson,augustus.drake@bilearner.com,TNS,Active,Part-Time,Zone B,Part-Time,Retirement,Production       ,Yard (Material Handling),MA,Laborer,Male,Asian,Widowed,Fully Meets,4
3583,Gracelyn,Huynh,1958-11-20,66,Ages 56-70,2021-04-28,2022-04-18,Production Technician I,Tasha Mayer,gracelyn.huynh@bilearner.com,WBL,Active,Full-Time,Zone C,Temporary,Retirement,Production       ,Field Operations,MA,Construction Manager,Female,White,Married,Needs Improvement,4
3584,Orlando,Armstrong,1987-11-07,37,Ages 36-55,2020-08-14,,Production Technician I,Chris Walker,orlando.armstrong@bilearner.com,BPC,Active,Contract,Zone C,Full-Time,Unknown,Production       ,Field Operations,MA,Lineman,Female,Other,Married,Fully Meets,4
3585,Edward,Everett,1992-07-16,32,Ages 20-35,2021-12-22,,Production Technician I,Traci Floyd,edward.everett@bilearner.com,CCDR,Active,Full-Time,Zone A,Full-Time,Unknown,Production       ,Yard (Material Handling),MA,Laborer,Female,Black,Divorced,Fully Meets,4
3586,Jaqueline,Terrell,2000-12-27,24,Ages 20-35,2019-02-01,2019-02-10,Production Technician I,Veronica Wiley,jaqueline.terrell@bilearner.com,EW,Active,Part-Time,Zone B,Full-Time,Resignation,Production       ,People Services,MA,Manager,Female,Hispanic,Single,Fully Meets,2
3587,Quinn,Mccullough,1977-12-25,47,Ages 36-55,2021-05-10,2021-12-17,Production Technician I,Katherine Gay,quinn.mccullough@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,Resignation,Production       ,General - Eng,MA,Administrative,Male,Other,Divorced,Fully Meets,2
3588,Selena,Greer,1972-03-08,53,Ages 36-55,2019-06-25,2019-08-15,Production Technician I,Paul Lopez,selena.greer@bilearner.com,NEL,Active,Full-Time,Zone C,Full-Time,Retirement,Production       ,Shop (Fleet),MA,Mechanic,Male,Black,Widowed,Fully Meets,2
3589,Giovani,Roy,1951-08-02,73,Above 70,2019-04-25,,Production Technician I,Jay Bush,giovani.roy@bilearner.com,PL,Active,Contract,Zone B,Temporary,Unknown,Production       ,Field Operations,MA,Laborer,Male,White,Single,Fully Meets,1
3590,Dominik,Mullen,1995-05-31,30,Ages 20-35,2021-02-25,2022-10-13,Production Technician I,Jessica Allen,dominik.mullen@bilearner.com,PYZ,Future Start,Part-Time,Zone C,Full-Time,Retirement,Production       ,Field Operations,MA,Laborer,Male,Asian,Widowed,Fully Meets,4
3591,Abdullah,Ellison,1998-11-14,26,Ages 20-35,2021-11-23,2023-05-29,Production Technician I,Dr. William Thompson,abdullah.ellison@bilearner.com,SVG,Future Start,Contract,Zone B,Part-Time,Voluntary,Production       ,Field Operations,MA,Supervisor,Female,White,Married,Needs Improvement,5
3592,Andre,Guzman,1998-12-23,26,Ages 20-35,2021-10-05,2022-06-18,Production Technician I,Mrs. Audrey Gonzalez DDS,andre.guzman@bilearner.com,TNS,Future Start,Contract,Zone B,Full-Time,Voluntary,Production       ,Field Operations,MA,Technician,Male,Other,Single,Fully Meets,3
3593,Brayden,Malone,1949-11-11,75,Above 70,2020-05-30,,Production Technician I,Ashley Bradshaw,brayden.malone@bilearner.com,WBL,Active,Contract,Zone A,Full-Time,Unknown,Production       ,General - Con,MA,Foreman,Male,Asian,Married,Fully Meets,1
3594,Maribel,Morrison,1968-03-14,57,Ages 56-70,2018-12-11,,Production Technician I,Ashley Meyer,maribel.morrison@bilearner.com,PYZ,Active,Part-Time,Zone B,Part-Time,Unknown,Production       ,Field Operations,MA,Technician,Male,Black,Married,Needs Improvement,1
3595,Fisher,Stafford,1952-03-02,73,Above 70,2020-09-22,2022-09-14,Production Technician I,Nicole Delgado,fisher.stafford@bilearner.com,WBL,Active,Contract,Zone A,Temporary,Resignation,Production       ,Engineers,MA,Technician,Male,Other,Divorced,Fully Meets,1
3596,Kellen,Medina,1982-07-19,42,Ages 36-55,2019-07-28,,Production Technician I,John Henry,kellen.medina@bilearner.com,NEL,Active,Part-Time,Zone C,Full-Time,Unknown,Production       ,Splicing,MA,Technician,Male,Other,Single,Needs Improvement,2
3597,Brenton,Monroe,1986-10-31,38,Ages 36-55,2020-06-06,2021-04-14,Production Technician II,Autumn Decker,brenton.monroe@bilearner.com,PYZ,Future Start,Contract,Zone C,Part-Time,Retirement,Production       ,General - Con,MA,Foreman,Female,Black,Single,Fully Meets,1
3598,Derick,Rocha,1950-10-06,74,Above 70,2018-09-28,2023-08-05,Production Technician II,Alex Moore,derick.rocha@bilearner.com,SVG,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Resignation,Production       ,Project Management - Eng,MA,Supervisor,Female,Other,Married,Needs Improvement,1
3599,Elaine,Weeks,1950-03-31,75,Above 70,2020-04-12,,Production Technician II,Dana Smith,elaine.weeks@bilearner.com,TNS,Active,Part-Time,Zone A,Temporary,Unknown,Production       ,General - Con,MA,Technician,Female,White,Divorced,Fully Meets,2
3600,Marely,Dixon,1949-10-07,75,Above 70,2022-11-01,,Production Technician II,Bobby Serrano,marely.dixon@bilearner.com,WBL,Active,Contract,Zone B,Temporary,Unknown,Production       ,Field Operations,MA,Technician,Female,White,Single,Fully Meets,2
3601,Keagan,Henson,1966-07-22,58,Ages 56-70,2022-11-21,,Production Technician II,Robert Riley,keagan.henson@bilearner.com,BPC,Active,Part-Time,Zone B,Full-Time,Unknown,Production       ,Wireline Construction,MA,Billing,Female,White,Married,Fully Meets,5
3602,Helena,Davenport,1994-10-12,30,Ages 20-35,2021-04-11,2023-05-24,Production Technician II,Crystal Mcneil,helena.davenport@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Involuntary,Production       ,Engineers,MA,Engineer,Female,Hispanic,Married,Fully Meets,5
3603,Houston,Aguirre,1977-02-15,48,Ages 36-55,2018-11-29,2019-02-21,Production Technician II,Christine Costa,houston.aguirre@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Resignation,Production       ,Field Operations,MA,Technician,Female,White,Married,Fully Meets,2
3604,Kane,Owen,1948-03-09,77,Above 70,2019-01-16,2022-08-31,Production Technician II,Mark Hale,kane.owen@bilearner.com,MSC,Active,Part-Time,Zone B,Full-Time,Resignation,Production       ,Field Operations,MA,Foreman,Female,Hispanic,Divorced,Needs Improvement,4
3605,Emerson,Pitts,1943-08-25,81,Above 70,2019-09-18,,Production Technician I,Destiny Johnson,emerson.pitts@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,Unknown,Production       ,Engineers,MA,Technician,Male,Other,Divorced,Fully Meets,4
3606,Clarissa,Winters,1965-03-13,60,Ages 56-70,2019-08-01,2023-01-20,Production Technician I,Eric Gonzales,clarissa.winters@bilearner.com,SVG,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Involuntary,Production       ,Billable Consultants,MA,Engineer,Male,Other,Divorced,Fully Meets,3
3607,Frankie,Atkins,1976-08-03,48,Ages 36-55,2019-06-18,2021-04-14,Production Technician I,Christopher Murray,frankie.atkins@bilearner.com,EW,Active,Full-Time,Zone A,Full-Time,Resignation,Production       ,Project Management - Con,MA,Coordinator,Male,Other,Married,Fully Meets,5
3608,Ally,Zhang,1979-07-06,45,Ages 36-55,2019-02-13,,Production Technician I,Ashley Williamson,ally.zhang@bilearner.com,MSC,Active,Full-Time,Zone C,Part-Time,Unknown,Production       ,Field Operations,MA,Technician,Male,Other,Married,Fully Meets,3
3609,Kayleigh,Harmon,1993-06-09,32,Ages 20-35,2021-06-02,,Production Technician I,Frederick Harrison,kayleigh.harmon@bilearner.com,TNS,Active,Contract,Zone B,Full-Time,Unknown,Production       ,Shop (Fleet),MA,Welder,Female,Other,Widowed,Fully Meets,3
